station,interval_start,entry_count,exit_count
7号线南陈路,2018-01-05 21:00:01,49,118
7号线南陈路,2018-01-05 21:15:01,50,91
7号线南陈路,2018-01-05 21:30:01,58,104
7号线南陈路,2018-01-05 21:45:01,32,129
7号线南陈路,2018-01-05 22:00:01,44,124
7号线南陈路,2018-01-05 22:15:01,35,132
7号线南陈路,2018-01-05 22:30:01,13,93
7号线南陈路,2018-01-05 22:45:01,8,96
7号线南陈路,2018-01-05 23:00:01,5,65
7号线南陈路,2018-01-05 23:15:01,1,19
7号线南陈路,2018-01-05 23:30:01,4,8
7号线南陈路,2018-01-05 23:45:01,1,0
7号线后滩,2018-01-05 05:30:01,1,0
7号线后滩,2018-01-05 05:45:01,4,1
7号线后滩,2018-01-05 06:00:01,7,1
7号线后滩,2018-01-05 06:15:01,8,3
7号线后滩,2018-01-05 06:30:01,17,7
7号线后滩,2018-01-05 06:45:01,44,13
7号线后滩,2018-01-05 07:00:01,40,20
7号线后滩,2018-01-05 07:15:01,99,23
7号线后滩,2018-01-05 07:30:01,117,35
7号线后滩,2018-01-05 07:45:01,144,47
7号线后滩,2018-01-05 08:00:01,126,86
7号线后滩,2018-01-05 08:15:01,160,132
7号线后滩,2018-01-05 08:30:01,83,152
7号线后滩,2018-01-05 08:45:01,81,172
7号线后滩,2018-01-05 09:00:01,89,110
7号线后滩,2018-01-05 09:15:01,75,84
7号线后滩,2018-01-05 09:30:01,56,35
7号线后滩,2018-01-05 09:45:01,32,25
7号线后滩,2018-01-05 10:00:01,27,21
7号线后滩,2018-01-05 10:15:01,29,21
7号线后滩,2018-01-05 10:30:01,23,18
7号线后滩,2018-01-05 10:45:01,16,14
7号线后滩,2018-01-05 11:00:01,15,13
7号线后滩,2018-01-05 11:15:01,21,11
7号线后滩,2018-01-05 11:30:01,29,13
7号线后滩,2018-01-05 11:45:01,26,11
7号线后滩,2018-01-05 12:00:01,15,8
7号线后滩,2018-01-05 12:15:01,16,11
7号线后滩,2018-01-05 12:30:01,15,13
7号线后滩,2018-01-05 12:45:01,22,21
7号线后滩,2018-01-05 13:00:01,15,15
7号线后滩,2018-01-05 13:15:01,9,14
7号线后滩,2018-01-05 13:30:01,24,20
7号线后滩,2018-01-05 13:45:01,11,15
7号线后滩,2018-01-05 14:00:01,17,13
7号线后滩,2018-01-05 14:15:01,15,17
7号线后滩,2018-01-05 14:30:01,9,16
7号线后滩,2018-01-05 14:45:01,15,28
7号线后滩,2018-01-05 15:00:01,19,17
7号线后滩,2018-01-05 15:15:01,16,11
7号线后滩,2018-01-05 15:30:01,16,31
7号线后滩,2018-01-05 15:45:01,14,14
7号线后滩,2018-01-05 16:00:01,11,27
7号线后滩,2018-01-05 16:15:01,15,44
7号线后滩,2018-01-05 16:30:01,36,15
7号线后滩,2018-01-05 16:45:01,40,21
7号线后滩,2018-01-05 17:00:01,43,31
7号线后滩,2018-01-05 17:15:01,72,46
7号线后滩,2018-01-05 17:30:01,153,50
7号线后滩,2018-01-05 17:45:01,95,58
7号线后滩,2018-01-05 18:00:01,147,65
7号线后滩,2018-01-05 18:15:01,96,74
7号线后滩,2018-01-05 18:30:01,39,56
7号线后滩,2018-01-05 18:45:01,36,61
7号线后滩,2018-01-05 19:00:01,14,63
7号线后滩,2018-01-05 19:15:01,27,49
7号线后滩,2018-01-05 19:30:01,19,57
7号线后滩,2018-01-05 19:45:01,10,26
7号线后滩,2018-01-05 20:00:01,23,29
7号线后滩,2018-01-05 20:15:01,17,40
7号线后滩,2018-01-05 20:30:01,17,20
7号线后滩,2018-01-05 20:45:01,17,33
7号线后滩,2018-01-05 21:00:01,9,23
7号线后滩,2018-01-05 21:15:01,16,29
7号线后滩,2018-01-05 21:30:01,12,28
7号线后滩,2018-01-05 21:45:01,5,28
7号线后滩,2018-01-05 22:00:01,6,28
7号线后滩,2018-01-05 22:15:01,4,30
7号线后滩,2018-01-05 22:30:01,5,19
7号线后滩,2018-01-05 22:45:01,1,18
7号线后滩,2018-01-05 23:00:01,0,13
7号线后滩,2018-01-05 23:30:01,0,2
7号线场中路,2018-01-05 05:15:01,13,0
7号线场中路,2018-01-05 05:30:01,38,1
7号线场中路,2018-01-05 05:45:01,58,5
7号线场中路,2018-01-05 06:00:01,86,8
7号线场中路,2018-01-05 06:15:01,161,35
7号线场中路,2018-01-05 06:30:01,221,27
7号线场中路,2018-01-05 06:45:01,334,62
7号线场中路,2018-01-05 07:00:01,466,70
7号线场中路,2018-01-05 07:15:01,429,116
7号线场中路,2018-01-05 07:30:01,741,136
7号线场中路,2018-01-05 07:45:01,906,132
7号线场中路,2018-01-05 08:00:01,958,121
7号线场中路,2018-01-05 08:15:01,768,185
7号线场中路,2018-01-05 08:30:01,615,163
7号线场中路,2018-01-05 08:45:01,588,187
7号线场中路,2018-01-05 09:00:01,406,141
7号线场中路,2018-01-05 09:15:01,314,85
7号线场中路,2018-01-05 09:30:01,280,103
7号线场中路,2018-01-05 09:45:01,213,114
7号线场中路,2018-01-05 10:00:01,143,83
7号线场中路,2018-01-05 10:15:01,131,76
7号线场中路,2018-01-05 10:30:01,119,61
7号线场中路,2018-01-05 10:45:01,87,72
7号线场中路,2018-01-05 11:00:01,79,85
7号线场中路,2018-01-05 11:15:01,109,60
7号线场中路,2018-01-05 11:30:01,79,53
7号线场中路,2018-01-05 11:45:01,100,89
7号线场中路,2018-01-05 12:00:01,99,71
7号线场中路,2018-01-05 12:15:01,129,73
7号线场中路,2018-01-05 12:30:01,99,60
7号线场中路,2018-01-05 12:45:01,110,82
7号线场中路,2018-01-05 13:00:01,93,92
7号线场中路,2018-01-05 13:15:01,94,71
7号线场中路,2018-01-05 13:30:01,90,72
7号线场中路,2018-01-05 13:45:01,105,103
7号线场中路,2018-01-05 14:00:01,86,82
7号线场中路,2018-01-05 14:15:01,91,64
7号线场中路,2018-01-05 14:30:01,63,108
7号线场中路,2018-01-05 14:45:01,78,122
7号线场中路,2018-01-05 15:00:01,75,108
7号线场中路,2018-01-05 15:15:01,67,119
7号线场中路,2018-01-05 15:30:01,80,150
7号线场中路,2018-01-05 15:45:01,90,154
7号线场中路,2018-01-05 16:00:01,92,163
7号线场中路,2018-01-05 16:15:01,102,133
7号线场中路,2018-01-05 16:30:01,126,167
7号线场中路,2018-01-05 16:45:01,132,212
7号线场中路,2018-01-05 17:00:01,185,253
7号线场中路,2018-01-05 17:15:01,143,227
7号线场中路,2018-01-05 17:30:01,188,370
7号线场中路,2018-01-05 17:45:01,161,367
7号线场中路,2018-01-05 18:00:01,161,341
7号线场中路,2018-01-05 18:15:01,158,508
7号线场中路,2018-01-05 18:30:01,109,455
7号线场中路,2018-01-05 18:45:01,86,476
7号线场中路,2018-01-05 19:00:01,115,346
7号线场中路,2018-01-05 19:15:01,79,401
7号线场中路,2018-01-05 19:30:01,79,369
7号线场中路,2018-01-05 19:45:01,61,249
7号线场中路,2018-01-05 20:00:01,67,229
7号线场中路,2018-01-05 20:15:01,84,207
7号线场中路,2018-01-05 20:30:01,79,194
7号线场中路,2018-01-05 20:45:01,60,246
7号线场中路,2018-01-05 21:00:01,62,184
7号线场中路,2018-01-05 21:15:01,66,188
7号线场中路,2018-01-05 21:30:01,38,207
7号线场中路,2018-01-05 21:45:01,53,204
7号线场中路,2018-01-05 22:00:01,25,185
7号线场中路,2018-01-05 22:15:01,25,156
7号线场中路,2018-01-05 22:30:01,28,210
7号线场中路,2018-01-05 22:45:01,13,121
7号线场中路,2018-01-05 23:00:01,8,97
7号线场中路,2018-01-05 23:15:01,3,56
7号线场中路,2018-01-05 23:30:01,1,11
7号线场中路,2018-01-05 23:45:01,1,5
7号线大华三路,2018-01-05 05:15:01,4,0
7号线大华三路,2018-01-05 05:30:01,33,0
7号线大华三路,2018-01-05 05:45:01,50,2
7号线大华三路,2018-01-05 06:00:01,94,11
7号线大华三路,2018-01-05 06:15:01,128,40
7号线大华三路,2018-01-05 06:30:01,236,100
7号线大华三路,2018-01-05 06:45:01,376,164
7号线大华三路,2018-01-05 07:00:01,591,194
7号线大华三路,2018-01-05 07:15:01,575,161
7号线大华三路,2018-01-05 07:30:01,1036,185
7号线大华三路,2018-01-05 07:45:01,1424,244
7号线大华三路,2018-01-05 08:00:01,1485,286
7号线大华三路,2018-01-05 08:15:01,1124,331
7号线大华三路,2018-01-05 08:30:01,940,491
7号线大华三路,2018-01-05 08:45:01,877,287
7号线大华三路,2018-01-05 09:00:01,614,220
7号线大华三路,2018-01-05 09:15:01,437,270
7号线大华三路,2018-01-05 09:30:01,388,190
7号线大华三路,2018-01-05 09:45:01,300,163
7号线大华三路,2018-01-05 10:00:01,254,145
7号线大华三路,2018-01-05 10:15:01,200,146
7号线大华三路,2018-01-05 10:30:01,183,113
7号线大华三路,2018-01-05 10:45:01,162,88
7号线大华三路,2018-01-05 11:00:01,158,93
7号线大华三路,2018-01-05 11:15:01,135,116
7号线大华三路,2018-01-05 11:30:01,186,97
7号线大华三路,2018-01-05 11:45:01,183,114
7号线大华三路,2018-01-05 12:00:01,170,138
7号线大华三路,2018-01-05 12:15:01,179,114
7号线大华三路,2018-01-05 12:30:01,199,116
7号线大华三路,2018-01-05 12:45:01,188,120
7号线大华三路,2018-01-05 13:00:01,167,108
7号线大华三路,2018-01-05 13:15:01,172,97
7号线大华三路,2018-01-05 13:30:01,156,137
7号线大华三路,2018-01-05 13:45:01,132,119
7号线大华三路,2018-01-05 14:00:01,158,125
7号线大华三路,2018-01-05 14:15:01,113,146
7号线大华三路,2018-01-05 14:30:01,106,169
7号线大华三路,2018-01-05 14:45:01,129,158
7号线大华三路,2018-01-05 15:00:01,137,117
7号线大华三路,2018-01-05 15:15:01,143,169
7号线大华三路,2018-01-05 15:30:01,134,200
7号线大华三路,2018-01-05 15:45:01,126,270
7号线大华三路,2018-01-05 16:00:01,155,249
7号线大华三路,2018-01-05 16:15:01,158,195
7号线大华三路,2018-01-05 16:30:01,214,252
7号线大华三路,2018-01-05 16:45:01,374,297
7号线大华三路,2018-01-05 17:00:01,258,304
7号线大华三路,2018-01-05 17:15:01,275,375
7号线大华三路,2018-01-05 17:30:01,352,566
7号线大华三路,2018-01-05 17:45:01,299,546
7号线大华三路,2018-01-05 18:00:01,301,472
7号线大华三路,2018-01-05 18:15:01,339,685
7号线大华三路,2018-01-05 18:30:01,351,816
7号线大华三路,2018-01-05 18:45:01,170,736
7号线大华三路,2018-01-05 19:00:01,204,559
7号线大华三路,2018-01-05 19:15:01,164,558
7号线大华三路,2018-01-05 19:30:01,107,622
7号线大华三路,2018-01-05 19:45:01,144,450
7号线大华三路,2018-01-05 20:00:01,106,311
7号线大华三路,2018-01-05 20:15:01,116,264
7号线大华三路,2018-01-05 20:30:01,122,307
7号线大华三路,2018-01-05 20:45:01,127,331
7号线大华三路,2018-01-05 21:00:01,98,266
7号线大华三路,2018-01-05 21:15:01,118,327
7号线大华三路,2018-01-05 21:30:01,89,326
7号线大华三路,2018-01-05 21:45:01,111,283
7号线大华三路,2018-01-05 22:00:01,54,275
7号线大华三路,2018-01-05 22:15:01,53,234
7号线大华三路,2018-01-05 22:30:01,30,246
7号线大华三路,2018-01-05 22:45:01,16,221
7号线大华三路,2018-01-05 23:00:01,7,189
7号线大华三路,2018-01-05 23:15:01,3,49
7号线大华三路,2018-01-05 23:30:01,0,35
7号线大华三路,2018-01-05 23:45:01,2,1
7号线大场镇,2018-01-05 05:00:01,1,0
7号线大场镇,2018-01-05 05:15:01,4,0
7号线大场镇,2018-01-05 05:30:01,28,0
7号线大场镇,2018-01-05 05:45:01,28,3
7号线大场镇,2018-01-05 06:00:01,39,5
7号线大场镇,2018-01-05 06:15:01,41,6
7号线大场镇,2018-01-05 06:30:01,118,9
7号线大场镇,2018-01-05 06:45:01,172,6
7号线大场镇,2018-01-05 07:00:01,205,14
7号线大场镇,2018-01-05 07:15:01,283,27
7号线大场镇,2018-01-05 07:30:01,547,72
7号线大场镇,2018-01-05 07:45:01,651,48
7号线大场镇,2018-01-05 08:00:01,397,60
7号线大场镇,2018-01-05 08:15:01,288,64
7号线大场镇,2018-01-05 08:30:01,176,44
7号线大场镇,2018-01-05 08:45:01,115,87
7号线大场镇,2018-01-05 09:00:01,144,43
7号线大场镇,2018-01-05 09:15:01,160,44
7号线大场镇,2018-01-05 09:30:01,135,50
7号线大场镇,2018-01-05 09:45:01,121,46
7号线大场镇,2018-01-05 10:00:01,127,46
7号线大场镇,2018-01-05 10:15:01,80,24
7号线大场镇,2018-01-05 10:30:01,87,38
7号线大场镇,2018-01-05 10:45:01,54,20
7号线大场镇,2018-01-05 11:00:01,71,25
7号线大场镇,2018-01-05 11:15:01,58,35
7号线大场镇,2018-01-05 11:30:01,66,24
7号线大场镇,2018-01-05 11:45:01,95,20
7号线大场镇,2018-01-05 12:00:01,85,37
7号线大场镇,2018-01-05 12:15:01,82,32
7号线大场镇,2018-01-05 12:30:01,62,31
7号线大场镇,2018-01-05 12:45:01,74,55
7号线大场镇,2018-01-05 13:00:01,99,39
7号线大场镇,2018-01-05 13:15:01,57,53
7号线大场镇,2018-01-05 13:30:01,52,35
7号线大场镇,2018-01-05 13:45:01,46,39
7号线大场镇,2018-01-05 14:00:01,64,46
7号线大场镇,2018-01-05 14:15:01,66,41
7号线大场镇,2018-01-05 14:30:01,58,34
7号线大场镇,2018-01-05 14:45:01,57,54
7号线大场镇,2018-01-05 15:00:01,61,62
7号线大场镇,2018-01-05 15:15:01,67,32
7号线大场镇,2018-01-05 15:30:01,51,58
7号线大场镇,2018-01-05 15:45:01,58,64
7号线大场镇,2018-01-05 16:00:01,86,67
7号线大场镇,2018-01-05 16:15:01,70,89
7号线大场镇,2018-01-05 16:30:01,76,47
7号线大场镇,2018-01-05 16:45:01,82,99
7号线大场镇,2018-01-05 17:00:01,92,116
7号线大场镇,2018-01-05 17:15:01,63,112
7号线大场镇,2018-01-05 17:30:01,74,156
7号线大场镇,2018-01-05 17:45:01,58,151
7号线大场镇,2018-01-05 18:00:01,63,190
7号线大场镇,2018-01-05 18:15:01,41,224
7号线大场镇,2018-01-05 18:30:01,32,300
7号线大场镇,2018-01-05 18:45:01,36,250
7号线大场镇,2018-01-05 19:00:01,29,248
7号线大场镇,2018-01-05 19:15:01,29,193
7号线大场镇,2018-01-05 19:30:01,8,269
7号线大场镇,2018-01-05 19:45:01,19,161
7号线大场镇,2018-01-05 20:00:01,24,152
7号线大场镇,2018-01-05 20:15:01,15,148
7号线大场镇,2018-01-05 20:30:01,16,137
7号线大场镇,2018-01-05 20:45:01,10,109
7号线大场镇,2018-01-05 21:00:01,13,85
7号线大场镇,2018-01-05 21:15:01,15,119
7号线大场镇,2018-01-05 21:30:01,21,134
7号线大场镇,2018-01-05 21:45:01,12,132
7号线大场镇,2018-01-05 22:00:01,10,131
7号线大场镇,2018-01-05 22:15:01,6,96
7号线大场镇,2018-01-05 22:30:01,7,100
7号线大场镇,2018-01-05 22:45:01,1,101
7号线大场镇,2018-01-05 23:00:01,1,62
7号线大场镇,2018-01-05 23:15:01,0,42
7号线大场镇,2018-01-05 23:30:01,0,3
7号线大场镇,2018-01-05 23:45:01,0,11
7号线岚皋路,2018-01-05 05:00:01,1,0
7号线岚皋路,2018-01-05 05:15:01,3,1
7号线岚皋路,2018-01-05 05:30:01,19,0
7号线岚皋路,2018-01-05 05:45:01,33,2
7号线岚皋路,2018-01-05 06:00:01,67,12
7号线岚皋路,2018-01-05 06:15:01,94,32
7号线岚皋路,2018-01-05 06:30:01,146,45
7号线岚皋路,2018-01-05 06:45:01,219,66
7号线岚皋路,2018-01-05 07:00:01,253,89
7号线岚皋路,2018-01-05 07:15:01,221,126
7号线岚皋路,2018-01-05 07:30:01,223,167
7号线岚皋路,2018-01-05 07:45:01,356,169
7号线岚皋路,2018-01-05 08:00:01,382,297
7号线岚皋路,2018-01-05 08:15:01,371,319
7号线岚皋路,2018-01-05 08:30:01,304,563
7号线岚皋路,2018-01-05 08:45:01,318,788
7号线岚皋路,2018-01-05 09:00:01,279,706
7号线岚皋路,2018-01-05 09:15:01,241,608
7号线岚皋路,2018-01-05 09:30:01,197,438
7号线岚皋路,2018-01-05 09:45:01,165,342
7号线岚皋路,2018-01-05 10:00:01,166,228
7号线岚皋路,2018-01-05 10:15:01,150,172
7号线岚皋路,2018-01-05 10:30:01,121,146
7号线岚皋路,2018-01-05 10:45:01,113,105
7号线岚皋路,2018-01-05 11:00:01,110,153
7号线岚皋路,2018-01-05 11:15:01,118,134
7号线岚皋路,2018-01-05 11:30:01,103,93
7号线岚皋路,2018-01-05 11:45:01,112,110
7号线岚皋路,2018-01-05 12:00:01,123,100
7号线岚皋路,2018-01-05 12:15:01,137,124
7号线岚皋路,2018-01-05 12:30:01,117,96
7号线岚皋路,2018-01-05 12:45:01,124,158
7号线岚皋路,2018-01-05 13:00:01,127,128
7号线岚皋路,2018-01-05 13:15:01,132,119
7号线岚皋路,2018-01-05 13:30:01,126,128
7号线岚皋路,2018-01-05 13:45:01,120,139
7号线岚皋路,2018-01-05 14:00:01,105,136
7号线岚皋路,2018-01-05 14:15:01,111,104
7号线岚皋路,2018-01-05 14:30:01,122,162
7号线岚皋路,2018-01-05 14:45:01,132,162
7号线岚皋路,2018-01-05 15:00:01,118,134
7号线岚皋路,2018-01-05 15:15:01,132,120
7号线岚皋路,2018-01-05 15:30:01,121,156
7号线岚皋路,2018-01-05 15:45:01,147,150
7号线岚皋路,2018-01-05 16:00:01,173,187
7号线岚皋路,2018-01-05 16:15:01,160,130
7号线岚皋路,2018-01-05 16:30:01,199,188
7号线岚皋路,2018-01-05 16:45:01,185,230
7号线岚皋路,2018-01-05 17:00:01,369,190
7号线岚皋路,2018-01-05 17:15:01,321,228
7号线岚皋路,2018-01-05 17:30:01,464,253
7号线岚皋路,2018-01-05 17:45:01,400,355
7号线岚皋路,2018-01-05 18:00:01,583,322
7号线岚皋路,2018-01-05 18:15:01,540,323
7号线岚皋路,2018-01-05 18:30:01,525,348
7号线岚皋路,2018-01-05 18:45:01,401,314
7号线岚皋路,2018-01-05 19:00:01,322,235
7号线岚皋路,2018-01-05 19:15:01,261,281
7号线岚皋路,2018-01-05 19:30:01,194,226
7号线岚皋路,2018-01-05 19:45:01,143,206
7号线岚皋路,2018-01-05 20:00:01,178,184
7号线岚皋路,2018-01-05 20:15:01,176,186
7号线岚皋路,2018-01-05 20:30:01,146,145
7号线岚皋路,2018-01-05 20:45:01,129,165
7号线岚皋路,2018-01-05 21:00:01,138,157
7号线岚皋路,2018-01-05 21:15:01,158,150
7号线岚皋路,2018-01-05 21:30:01,137,156
7号线岚皋路,2018-01-05 21:45:01,81,177
7号线岚皋路,2018-01-05 22:00:01,104,160
7号线岚皋路,2018-01-05 22:15:01,69,165
7号线岚皋路,2018-01-05 22:30:01,37,134
7号线岚皋路,2018-01-05 22:45:01,15,90
7号线岚皋路,2018-01-05 23:00:01,6,46
7号线岚皋路,2018-01-05 23:15:01,5,2
7号线岚皋路,2018-01-05 23:30:01,2,11
7号线岚皋路,2018-01-05 23:45:01,3,14
7号线常熟路,2018-01-05 05:15:01,1,0
7号线常熟路,2018-01-05 05:30:01,7,0
7号线常熟路,2018-01-05 05:45:01,16,4
7号线常熟路,2018-01-05 06:00:01,16,72
7号线常熟路,2018-01-05 06:15:01,20,87
7号线常熟路,2018-01-05 06:30:01,37,143
7号线常熟路,2018-01-05 06:45:01,58,196
7号线常熟路,2018-01-05 07:00:01,72,433
7号线常熟路,2018-01-05 07:15:01,92,576
7号线常熟路,2018-01-05 07:30:01,107,744
7号线常熟路,2018-01-05 07:45:01,112,825
7号线常熟路,2018-01-05 08:00:01,176,899
7号线常熟路,2018-01-05 08:15:01,205,1292
7号线常熟路,2018-01-05 08:30:01,243,1154
7号线常熟路,2018-01-05 08:45:01,236,1246
7号线常熟路,2018-01-05 09:00:01,264,1254
7号线常熟路,2018-01-05 09:15:01,249,970
7号线常熟路,2018-01-05 09:30:01,220,833
7号线常熟路,2018-01-05 09:45:01,229,700
7号线常熟路,2018-01-05 10:00:01,223,470
7号线常熟路,2018-01-05 10:15:01,252,355
7号线常熟路,2018-01-05 10:30:01,213,348
7号线常熟路,2018-01-05 10:45:01,211,256
7号线常熟路,2018-01-05 11:00:01,197,226
7号线常熟路,2018-01-05 11:15:01,226,231
7号线常熟路,2018-01-05 11:30:01,223,214
7号线常熟路,2018-01-05 11:45:01,261,173
7号线常熟路,2018-01-05 12:00:01,196,222
7号线常熟路,2018-01-05 12:15:01,198,205
7号线常熟路,2018-01-05 12:30:01,174,250
7号线常熟路,2018-01-05 12:45:01,146,276
7号线常熟路,2018-01-05 13:00:01,163,249
7号线常熟路,2018-01-05 13:15:01,158,309
7号线常熟路,2018-01-05 13:30:01,220,306
7号线常熟路,2018-01-05 13:45:01,191,239
7号线常熟路,2018-01-05 14:00:01,271,253
7号线常熟路,2018-01-05 14:15:01,314,238
7号线常熟路,2018-01-05 14:30:01,269,160
7号线常熟路,2018-01-05 14:45:01,294,179
7号线常熟路,2018-01-05 15:00:01,325,173
7号线常熟路,2018-01-05 15:15:01,320,202
7号线常熟路,2018-01-05 15:30:01,363,184
7号线常熟路,2018-01-05 15:45:01,382,139
7号线常熟路,2018-01-05 16:00:01,403,153
7号线常熟路,2018-01-05 16:15:01,449,152
7号线常熟路,2018-01-05 16:30:01,450,135
7号线常熟路,2018-01-05 16:45:01,610,126
7号线常熟路,2018-01-05 17:00:01,924,172
7号线常熟路,2018-01-05 17:15:01,925,186
7号线常熟路,2018-01-05 17:30:01,886,226
7号线常熟路,2018-01-05 17:45:01,860,203
7号线常熟路,2018-01-05 18:00:01,885,222
7号线常熟路,2018-01-05 18:15:01,880,266
7号线常熟路,2018-01-05 18:30:01,583,228
7号线常熟路,2018-01-05 18:45:01,526,265
7号线常熟路,2018-01-05 19:00:01,428,210
7号线常熟路,2018-01-05 19:15:01,338,139
7号线常熟路,2018-01-05 19:30:01,275,109
7号线常熟路,2018-01-05 19:45:01,249,116
7号线常熟路,2018-01-05 20:00:01,249,104
7号线常熟路,2018-01-05 20:15:01,287,71
7号线常熟路,2018-01-05 20:30:01,206,74
7号线常熟路,2018-01-05 20:45:01,250,66
7号线常熟路,2018-01-05 21:00:01,277,72
7号线常熟路,2018-01-05 21:15:01,214,80
7号线常熟路,2018-01-05 21:30:01,183,67
7号线常熟路,2018-01-05 21:45:01,159,66
7号线常熟路,2018-01-05 22:00:01,205,71
7号线常熟路,2018-01-05 22:15:01,197,51
7号线常熟路,2018-01-05 22:30:01,195,47
7号线常熟路,2018-01-05 22:45:01,92,53
7号线常熟路,2018-01-05 23:00:01,32,11
7号线常熟路,2018-01-05 23:15:01,23,12
7号线常熟路,2018-01-05 23:30:01,4,13
7号线常熟路,2018-01-05 23:45:01,6,4
7号线新村路,2018-01-05 05:00:01,0,1
7号线新村路,2018-01-05 05:15:01,1,0
7号线新村路,2018-01-05 05:30:01,31,1
7号线新村路,2018-01-05 05:45:01,49,4
7号线新村路,2018-01-05 06:00:01,94,16
7号线新村路,2018-01-05 06:15:01,161,94
7号线新村路,2018-01-05 06:30:01,236,67
7号线新村路,2018-01-05 06:45:01,368,102
7号线新村路,2018-01-05 07:00:01,517,112
7号线新村路,2018-01-05 07:15:01,599,194
7号线新村路,2018-01-05 07:30:01,654,211
7号线新村路,2018-01-05 07:45:01,906,209
7号线新村路,2018-01-05 08:00:01,875,238
7号线新村路,2018-01-05 08:15:01,698,356
7号线新村路,2018-01-05 08:30:01,600,363
7号线新村路,2018-01-05 08:45:01,711,417
7号线新村路,2018-01-05 09:00:01,566,303
7号线新村路,2018-01-05 09:15:01,392,291
7号线新村路,2018-01-05 09:30:01,312,251
7号线新村路,2018-01-05 09:45:01,312,225
7号线新村路,2018-01-05 10:00:01,274,205
7号线新村路,2018-01-05 10:15:01,225,159
7号线新村路,2018-01-05 10:30:01,234,165
7号线新村路,2018-01-05 10:45:01,180,163
7号线新村路,2018-01-05 11:00:01,160,113
7号线新村路,2018-01-05 11:15:01,161,148
7号线新村路,2018-01-05 11:30:01,157,134
7号线新村路,2018-01-05 11:45:01,161,147
7号线新村路,2018-01-05 12:00:01,176,141
7号线新村路,2018-01-05 12:15:01,212,129
7号线新村路,2018-01-05 12:30:01,193,168
7号线新村路,2018-01-05 12:45:01,205,165
7号线新村路,2018-01-05 13:00:01,183,158
7号线新村路,2018-01-05 13:15:01,182,153
7号线新村路,2018-01-05 13:30:01,175,218
7号线新村路,2018-01-05 13:45:01,157,200
7号线新村路,2018-01-05 14:00:01,162,137
7号线新村路,2018-01-05 14:15:01,159,213
7号线新村路,2018-01-05 14:30:01,157,182
7号线新村路,2018-01-05 14:45:01,141,211
7号线新村路,2018-01-05 15:00:01,156,207
7号线新村路,2018-01-05 15:15:01,171,272
7号线新村路,2018-01-05 15:30:01,170,279
7号线新村路,2018-01-05 15:45:01,173,273
7号线新村路,2018-01-05 16:00:01,188,196
7号线新村路,2018-01-05 16:15:01,190,294
7号线新村路,2018-01-05 16:30:01,257,323
7号线新村路,2018-01-05 16:45:01,237,409
7号线新村路,2018-01-05 17:00:01,335,333
7号线新村路,2018-01-05 17:15:01,326,442
7号线新村路,2018-01-05 17:30:01,363,590
7号线新村路,2018-01-05 17:45:01,285,650
7号线新村路,2018-01-05 18:00:01,258,608
7号线新村路,2018-01-05 18:15:01,272,717
7号线新村路,2018-01-05 18:30:01,234,644
7号线新村路,2018-01-05 18:45:01,228,545
7号线新村路,2018-01-05 19:00:01,155,508
7号线新村路,2018-01-05 19:15:01,146,504
7号线新村路,2018-01-05 19:30:01,147,438
7号线新村路,2018-01-05 19:45:01,113,363
7号线新村路,2018-01-05 20:00:01,101,268
7号线新村路,2018-01-05 20:15:01,107,243
7号线新村路,2018-01-05 20:30:01,124,304
7号线新村路,2018-01-05 20:45:01,124,236
7号线新村路,2018-01-05 21:00:01,122,252
7号线新村路,2018-01-05 21:15:01,139,293
7号线新村路,2018-01-05 21:30:01,98,264
7号线新村路,2018-01-05 21:45:01,79,238
7号线新村路,2018-01-05 22:00:01,78,247
7号线新村路,2018-01-05 22:15:01,43,278
7号线新村路,2018-01-05 22:30:01,28,268
7号线新村路,2018-01-05 22:45:01,17,200
7号线新村路,2018-01-05 23:00:01,15,127
7号线新村路,2018-01-05 23:15:01,6,21
7号线新村路,2018-01-05 23:30:01,1,39
7号线新村路,2018-01-05 23:45:01,5,15
7号线昌平路,2018-01-05 05:30:01,2,0
7号线昌平路,2018-01-05 05:45:01,24,5
7号线昌平路,2018-01-05 06:00:01,39,34
7号线昌平路,2018-01-05 06:15:01,67,47
7号线昌平路,2018-01-05 06:30:01,107,70
7号线昌平路,2018-01-05 06:45:01,144,155
7号线昌平路,2018-01-05 07:00:01,225,298
7号线昌平路,2018-01-05 07:15:01,277,469
7号线昌平路,2018-01-05 07:30:01,327,533
7号线昌平路,2018-01-05 07:45:01,394,673
7号线昌平路,2018-01-05 08:00:01,510,787
7号线昌平路,2018-01-05 08:15:01,530,1117
7号线昌平路,2018-01-05 08:30:01,512,1087
7号线昌平路,2018-01-05 08:45:01,379,1392
7号线昌平路,2018-01-05 09:00:01,340,1052
7号线昌平路,2018-01-05 09:15:01,309,1057
7号线昌平路,2018-01-05 09:30:01,272,822
7号线昌平路,2018-01-05 09:45:01,232,820
7号线昌平路,2018-01-05 10:00:01,194,635
7号线昌平路,2018-01-05 10:15:01,164,437
7号线昌平路,2018-01-05 10:30:01,177,400
7号线昌平路,2018-01-05 10:45:01,178,295
7号线昌平路,2018-01-05 11:00:01,174,192
7号线昌平路,2018-01-05 11:15:01,178,217
7号线昌平路,2018-01-05 11:30:01,185,255
7号线昌平路,2018-01-05 11:45:01,199,239
7号线昌平路,2018-01-05 12:00:01,210,139
